FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,RN_ADDR,LA,LO,OPAR_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTV_CN,RELATE_INFO_CN,TRRSRT_POI_NM_y,TRRSRT_CL_NM_y,TRRSRT_LA_y,TRRSRT_LO_y
서산국화축제,충청남도,서산시,고북면 가구리,고북면,충청남도 서산시 고북면 복남골길 31-1,36.6693637391974,126.536257928343,고북면 가구리,20211105.0,20211114.0,국화축제 및 체험,,"['천장암', '천장사', '백학사']","[180302, 180302, 180302]","[36.6698618408789, 36.6699677753365, 36.6911565846505]","[126.571690414745, 126.571715215785, 126.559489403368]"
서산어리굴젓축제,충청남도,서산시,부석면 간월도리,부석면,충청남도 서산시 부석면 간월도1길 7,36.6091737800252,126.41627485904,부석면 간월도리,20210928.0,20210929.0,어리굴젓 캐기 체험 및 판매,,"['백운선원', '백운사', '간월암', '부석사', '동사', '서해안생강한과', '대신영농조합법인', '봉락저수지', '수도사', '굴부르기군왕제', '간월도바다음식축제']","[180302, 180302, 180301, 180301, 180302, 91802, 60513, 110215, 180302, 60523, 60523]","[36.698001015128, 36.6983189726354, 36.6036699987527, 36.7037187152105, 36.7003096031241, 36.6586500397192, 36.6388753820148, 36.6993548971134, 36.7092349366561, 36.6043757209226, 36.6054113699907]","[126.412610116406, 126.411428554619, 126.411161835721, 126.412416719857, 126.421965962038, 126.383170249443, 126.37747547289, 126.39120872659, 126.40346936085, 126.411247622914, 126.41214218325]"
서산뻘낙지먹물축제,충청남도,서산시,지곡면 중왕리,지곡면,충청남도 서산시 지곡면 어름들2길 66,36.8804024643258,126.38454385636,지곡면 중리포구,20210901.0,20210901.0,낙지 잡기 체험 및 공연,,"['안견문화제', '법룡사', '서산창작예술촌']","[60523, 180302, 60513]","[36.8638337096344, 36.9026036898903, 36.8740674622697]","[126.438329346687, 126.443712802026, 126.386948432439]"
구미음악제,경상북도,구미시,남통동,남통동,경상북도 구미시 금오산로 218,36.1199786642611,128.3209144601,구미시,20210819.0,20210819.0,클래식 무료 공연,,"['금오산케이블카종점', '법성사', '해운사', '금오산케이블카', '남화사', '명금폭포', '금오랜드', '금오산올레길', '야은역사체험관']","[60513, 180302, 180302, 60513, 180302, 60504, 60507, 60513, 60513]","[36.1062019087365, 36.100302169636, 36.1062114993471, 36.1084209285922, 36.1263167008983, 36.1030032736495, 36.1130872789534, 36.1175162421128, 36.110316581704]","[128.298778107396, 128.320535918278, 128.298772982815, 128.307126944531, 128.316673865024, 128.296939874062, 128.3160805392, 128.314502083822, 128.312759935966]"
구미전국가요제,경상북도,구미시,남통동,남통동,경상북도 구미시 금오산로 218,36.1199786642611,128.3209144601,구미시,20210828.0,20210828.0,"대중가요 경연, 축하공연 등",,"['금오산케이블카종점', '법성사', '해운사', '금오산케이블카', '남화사', '명금폭포', '금오랜드', '금오산올레길', '야은역사체험관']","[60513, 180302, 180302, 60513, 180302, 60504, 60507, 60513, 60513]","[36.1062019087365, 36.100302169636, 36.1062114993471, 36.1084209285922, 36.1263167008983, 36.1030032736495, 36.1130872789534, 36.1175162421128, 36.110316581704]","[128.298778107396, 128.320535918278, 128.298772982815, 128.307126944531, 128.316673865024, 128.296939874062, 128.3160805392, 128.314502083822, 128.312759935966]"
대한민국청소년트롯가요제,경상북도,구미시,남통동,남통동,경상북도 구미시 금오산로 218,36.1199786642611,128.3209144601,구미시,20211115.0,20211115.0,"청소년대상 트롯가요 경연, 축하공연 등",,"['금오산케이블카종점', '법성사', '해운사', '금오산케이블카', '남화사', '명금폭포', '금오랜드', '금오산올레길', '야은역사체험관']","[60513, 180302, 180302, 60513, 180302, 60504, 60507, 60513, 60513]","[36.1062019087365, 36.100302169636, 36.1062114993471, 36.1084209285922, 36.1263167008983, 36.1030032736495, 36.1130872789534, 36.1175162421128, 36.110316581704]","[128.298778107396, 128.320535918278, 128.298772982815, 128.307126944531, 128.316673865024, 128.296939874062, 128.3160805392, 128.314502083822, 128.312759935966]"
섬 병어 축제,전라남도,신안군,압해읍 신장리,압해읍,전라남도 신안군 압해읍 천사로 1004,34.8336021815033,126.351425287896,지도,20190614.0,20190615.0,"길놀이, 용왕제, 병어시식회, 신안 농수산물판매행사, 각종 체험행사 등",,"['금산사', '섬겨울꽃애기동백축제', '섬겨울꽃랜선축제', '압해정씨도선산묘']","[180302, 60523, 60523, 60513]","[34.8982974641347, 34.8434481165935, 34.8434408091369, 34.9108443240485]","[126.310329080008, 126.252066683385, 126.252075105824, 126.297833602596]"
섬 수국 축제,전라남도,신안군,도초면 지남리,도초면,전라남도 신안군 도초도,34.6932813980101,125.928479249683,도초도,20190614.0,20190619.0,"다채로운 수국꽃 관람 및 전시, 체험 프로그램",,"['법화정사', '만년사', '시금치축제', '시목해수욕장']","[180302, 180302, 60523, 60501]","[34.7007452036884, 34.6980094336135, 34.6735002050369, 34.6731111025038]","[125.978348974266, 125.982738068929, 125.950630998962, 125.951508423824]"
증도 송어 축제,전라남도,신안군,증도면 증동리,증도면,전라남도 신안군 증도면 문준경길 188,35.0028341068367,126.139643610514,증도,20190615.0,20190616.0,"바다송어 요리 시식회, 올레 스템프 투어, 한마음 가요 잔치, 슬로시티 증도 푸드관, 친환경 녹색장터 운영 등",,['독살체험장'],[60513],[35.0012841906158],[126.099569310421]
고려산진달래축제,인천광역시,강화군,하점면 부근리,하점면,인천광역시 강화군 하점면 강화대로 994-19,37.7737103432375,126.435338301645,고인돌 광장 등,20190420.0,20190428.0,진달래군락지 관람 진달래 체험전 등,,"['천지정사', '강화고려인삼축제', '고인돌식물원', '백련사']","[180302, 60523, 60511, 180302]","[37.7631059751316, 37.7734552156601, 37.7762410101775, 37.7509225698613]","[126.367887259435, 126.436401357142, 126.435674013837, 126.437949005462]"
종로맛길축제,대구광역시,중구,동인동2가,동인동2가,대구광역시 중구 국채보상로139길 1,35.8693256621114,128.60615767581,종로,20211001.0,20211031.0,"개폐막 공연, 무대행사, 기타행사 등(미정)",개최일자 미정,"['형형색색달구벌관등놀이', '컬러풀대구다문화축제', '컬러풀대구세계인축제']","[60523, 60523, 60523]","[35.8693017104174, 35.8688043428996, 35.8692734902077]","[128.601666773265, 128.60087745036, 128.60181436434]"
용암산성 옥샘문화제,대구광역시,동구,신암동,신암동,대구광역시 동구 아양로 207,35.8868105755475,128.636075097087,불로천,20211001.0,20211031.0,"제례행사, 공산농요 등",,"['한국SGI', '대구닭똥집골목', '닭똥집원조골목평화시장', '월정사', '한국SGI', '정법사']","[180302, 60517, 60517, 180302, 180302, 180301]","[35.8813239864352, 35.8826513076688, 35.8825483663253, 35.8811422600333, 35.8810778882282, 35.8872099570382]","[128.620924105977, 128.619768841262, 128.619902436617, 128.611881472667, 128.627634184955, 128.631521535098]"
팔공산 단풍축제,대구광역시,동구,신암동,신암동,대구광역시 동구 아양로 207,35.8868105755475,128.636075097087,팔공산 동화지구,20211001.0,20211031.0,"단풍가요제, 단풍길 걷기대회, 축하공연",개최일자 미정,"['한국SGI', '대구닭똥집골목', '닭똥집원조골목평화시장', '월정사', '한국SGI', '정법사']","[180302, 60517, 60517, 180302, 180302, 180301]","[35.8813239864352, 35.8826513076688, 35.8825483663253, 35.8811422600333, 35.8810778882282, 35.8872099570382]","[128.620924105977, 128.619768841262, 128.619902436617, 128.611881472667, 128.627634184955, 128.631521535098]"
달구벌목민관축제,대구광역시,서구,평리동,평리동,대구광역시 서구 국채보상로 257,35.872322040814,128.559289304857,서구 일대,20211001.0,20211031.0,"달구벌목민관 부임행차 재현 퍼레이드, 달구벌 목민관 추원제",개최일자 미정,"['청용사', '한국SGI', '관음사', '삼익유통', '용운사', '청운사', '보광사', '청용사', '한국SGI', '관음사', '삼익유통', '용운사', '청운사', '보광사']","[180302, 180302, 180302, 91802, 180302, 180302, 180302, 180302, 180302, 180302, 91802, 180302, 180302, 180302]","[35.8732433156176, 35.8700904614073, 35.8655359633422, 35.8756083334696, 35.8698282945078, 35.8757686075899, 35.8788643443418, 35.8732433156176, 35.8700904614073, 35.8655359633422, 35.8756083334696, 35.8698282945078, 35.8757686075899, 35.8788643443418]","[128.5573897479, 128.551555100491, 128.553567911457, 128.563502895815, 128.550379398348, 128.557347759842, 128.556001290278, 128.5573897479, 128.551555100491, 128.553567911457, 128.563502895815, 128.550379398348, 128.557347759842, 128.556001290278]"
대덕제 대구앞산축제,대구광역시,남구,봉덕동,봉덕동,대구광역시 남구 이천로 51(봉덕동),35.845949954765,128.597598873439,앞산,20210901.0,20211231.0,"앞산트레일(팸)투어, 앞산콘서트, 앞산이야기극 등(일정 미정)",개최일자 미정,"['성황사', '천운사', '해룡사', '복용사', '수덕사', '제2굴암사', '성불사', '홍련사', '금안사', '봉덕진광원', '견불사', '대용사', '앞산케이블카', '대구공예', '은적사', '대관음사', '덕화사', '영남불교자비의전화', '사전통한지공예가협회대구경']","[180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 60514, 91802, 180302, 180302, 180302, 180302, 91802]","[35.835631511572, 35.8422996425268, 35.8304681984337, 35.8298323375845, 35.8260678685521, 35.8244133590173, 35.8254557237856, 35.8430663669434, 35.8295526959311, 35.845368442394, 35.8307161674974, 35.8318472094465, 35.8243618652583, 35.8457044161141, 35.8235275259078, 35.8443635005709, 35.832106729991, 35.8443539783351, 35.8457762572023]","[128.599642919738, 128.598542427259, 128.602471408677, 128.602990588075, 128.602545713298, 128.600573248923, 128.602229046626, 128.595507195776, 128.603262938134, 128.601274751186, 128.602221531935, 128.603623409014, 128.587122749691, 128.591428009947, 128.589684291057, 128.591042676408, 128.602046131326, 128.591038891883, 128.591449369089]"
신천 음악버스킹,대구광역시,남구,봉덕동,봉덕동,대구광역시 남구 이천로 51(봉덕동),35.845949954765,128.597598873439,신천둔치,20210901.0,20211231.0,"신천달빛버스킹, THE LIVE, 아이스 이벤트, 쿨존 등",개최일자 미정,"['성황사', '천운사', '해룡사', '복용사', '수덕사', '제2굴암사', '성불사', '홍련사', '금안사', '봉덕진광원', '견불사', '대용사', '앞산케이블카', '대구공예', '은적사', '대관음사', '덕화사', '영남불교자비의전화', '사전통한지공예가협회대구경']","[180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 60514, 91802, 180302, 180302, 180302, 180302, 91802]","[35.835631511572, 35.8422996425268, 35.8304681984337, 35.8298323375845, 35.8260678685521, 35.8244133590173, 35.8254557237856, 35.8430663669434, 35.8295526959311, 35.845368442394, 35.8307161674974, 35.8318472094465, 35.8243618652583, 35.8457044161141, 35.8235275259078, 35.8443635005709, 35.832106729991, 35.8443539783351, 35.8457762572023]","[128.599642919738, 128.598542427259, 128.602471408677, 128.602990588075, 128.602545713298, 128.600573248923, 128.602229046626, 128.595507195776, 128.603262938134, 128.601274751186, 128.602221531935, 128.603623409014, 128.587122749691, 128.591428009947, 128.589684291057, 128.591042676408, 128.602046131326, 128.591038891883, 128.591449369089]"
대구할로윈축제,대구광역시,남구,봉덕동,봉덕동,대구광역시 남구 이천로 51(봉덕동),35.845949954765,128.597598873439,앞산 맛길,20211001.0,20211031.0,"할로윈 퍼레이드, 할로윈 코스튬콘테스트 등",개최일자 미정,"['성황사', '천운사', '해룡사', '복용사', '수덕사', '제2굴암사', '성불사', '홍련사', '금안사', '봉덕진광원', '견불사', '대용사', '앞산케이블카', '대구공예', '은적사', '대관음사', '덕화사', '영남불교자비의전화', '사전통한지공예가협회대구경']","[180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 180302, 60514, 91802, 180302, 180302, 180302, 180302, 91802]","[35.835631511572, 35.8422996425268, 35.8304681984337, 35.8298323375845, 35.8260678685521, 35.8244133590173, 35.8254557237856, 35.8430663669434, 35.8295526959311, 35.845368442394, 35.8307161674974, 35.8318472094465, 35.8243618652583, 35.8457044161141, 35.8235275259078, 35.8443635005709, 35.832106729991, 35.8443539783351, 35.8457762572023]","[128.599642919738, 128.598542427259, 128.602471408677, 128.602990588075, 128.602545713298, 128.600573248923, 128.602229046626, 128.595507195776, 128.603262938134, 128.601274751186, 128.602221531935, 128.603623409014, 128.587122749691, 128.591428009947, 128.589684291057, 128.591042676408, 128.602046131326, 128.591038891883, 128.591449369089]"
금호강바람소리길축제,대구광역시,북구,침산동,침산동,대구광역시 북구 옥산로 65,35.8856842974977,128.58278016173,금호강 둔치,20211002.0,20211003.0,"마칭퍼레이드, 금호강 생태전시, 체험부스 등",,"['금강원', '보아장식', '보현정사', '불승심인당']","[180302, 91802, 180302, 180302]","[35.8908515700088, 35.8881108329652, 35.8918058390531, 35.8842691755049]","[128.582146475367, 128.585811600812, 128.590263771452, 128.598484118268]"
논두렁밭두렁축제,대구광역시,북구,침산동,침산동,대구광역시 북구 옥산로 65,35.8856842974977,128.58278016173,경북농업기술원,20211001.0,20211031.0,"허수아비 전시회, 체험프로그램, 버스킹 등",,"['금강원', '보아장식', '보현정사', '불승심인당']","[180302, 91802, 180302, 180302]","[35.8908515700088, 35.8881108329652, 35.8918058390531, 35.8842691755049]","[128.582146475367, 128.585811600812, 128.590263771452, 128.598484118268]"
수성못페스티벌,대구광역시,수성구,범어동,범어동,대구광역시 수성구 달구벌대로 2450,35.8582000811537,128.630629788584,수성못,20211001.0,20211003.0,"지역 예술인 문화공연, 음악불꽃쇼, 들안길 푸드 페스티벌 등",,"['삼룡사', '수도암', '보문사', '지장사', '금강사', '해탈사', '수성구청홍보관', '능인선원', '수도선원', '여래선원', '범어로데오타운', '청수사', '삼용사']","[180302, 180302, 180302, 180301, 180302, 180302, 60513, 180302, 180302, 180302, 60517, 180302, 180302]","[35.8628186138427, 35.8654908453224, 35.8589087235393, 35.8644933153732, 35.8493696985514, 35.8632515305173, 35.8592198890983, 35.8497266224723, 35.8655803223682, 35.8541005592185, 35.8584328098185, 35.8567512371049, 35.8627921274824]","[128.634118916791, 128.633592453471, 128.621742052161, 128.634227619009, 128.628765260133, 128.621163743872, 128.625083571265, 128.625835006356, 128.634027350314, 128.634325963588, 128.638349963238, 128.637891459894, 128.63412640305]"
